"","sgender.0","sgender.1","srace.0","srace.1","srace.2","srace.4","treatment","trace.1","trace.2","degree.2","degree.3","degree.5","degree.6","careerladder.1","careerladder.2","careerladder.3","careerladder.4","careerladder.5","careerladder.6","teachingexperience","score","ATE","image_file"
"3274",0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0714285714285714,0.257352941176471,0.0406264493983098,"26_1_1_20170116173239454.jpg"
"3276",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.571428571428571,0.397058823529412,0.0406264493983098,"32_1_1_20170113011625824.jpg"
"3277",1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.642857142857143,0.257352941176471,0.0406264493983098,"22_0_1_20170113133405641.jpg"
"3278",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.142857142857143,0.397058823529412,0.0406264493983098,"1_0_0_20161219202455708.jpg"
"3281",1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.285714285714286,0.426470588235294,0.0406264493983098,"28_0_1_20170117165019887.jpg"
"3282",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.333333333333333,0.518382352941177,0.0406264493983098,"10_0_1_20170110223455893.jpg"
"3283",1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0714285714285714,0.371323529411765,0.0406264493983098,"23_0_1_20170113150854335.jpg"
"3284",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.404761904761905,0.5625,0.0406264493983098,"32_0_0_20170117092643676.jpg"
"3285",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0476190476190476,0.4375,0.0406264493983098,"17_1_1_20170113005047678.jpg"
"3286",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.452380952380952,0.580882352941177,0.0406264493983098,"27_0_0_20170117175613066.jpg"
"3288",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.285714285714286,0.691176470588235,0.0406264493983098,"35_0_0_20170117145704297.jpg"
"3289",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.492647058823529,0.0406264493983098,"29_1_1_20170116231405050.jpg"
"3290",1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.547794117647059,0.0406264493983098,"26_0_1_20170116224835545.jpg"
"3292",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.476190476190476,0.599264705882353,0.0406264493983098,"26_0_0_20170116210456112.jpg"
"3295",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.819852941176471,0.0406264493983098,"28_1_1_20170103182939570.jpg"
"3296",1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.142857142857143,0.301470588235294,0.0406264493983098,"26_0_1_20170117200522916.jpg"
"3297",0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.4375,0.0406264493983098,"26_1_1_20170113011621775.jpg"
"3298",1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0.547619047619048,0.419117647058824,0.0406264493983098,"5_0_1_20170112191417872.jpg"
"3299",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.428571428571429,0.283088235294118,0.0406264493983098,"1_0_0_20161219212409141.jpg"
"3300",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.428571428571429,0.459558823529412,0.0406264493983098,"26_1_1_20170113003743101.jpg"
"3301",0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.533088235294118,0.0406264493983098,"26_1_1_20170112210429380.jpg"
"3302",1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.518382352941177,0.0406264493983098,"32_0_1_20170113172916939.jpg"
"3303",1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.507352941176471,0.0406264493983098,"24_0_1_20170116204940167.jpg"
"3304",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.261904761904762,0.341911764705882,0.0406264493983098,"13_1_0_20170109205049477.jpg"
"3305",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.492647058823529,0.0406264493983098,"26_0_1_20170103181054528.jpg"
"3306",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.599264705882353,0.0406264493983098,"14_1_0_20170109212753539.jpg"
"3307",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.785714285714286,0.301470588235294,0.0406264493983098,"12_1_0_20170104012017177.jpg"
"3308",1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0714285714285714,0.408088235294118,0.0406264493983098,"27_0_1_20170113133630265.jpg"
"3309",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0476190476190476,0.371323529411765,0.0406264493983098,"13_1_0_20170110224453650.jpg"
"3311",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.283088235294118,0.0406264493983098,"26_1_1_20170112230609340.jpg"
"3313",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.397058823529412,0.0406264493983098,"32_1_1_20170113012735154.jpg"
"3314",0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0714285714285714,0.481617647058824,0.0406264493983098,"3_1_0_20170109191527360.jpg"
"3315",0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.408088235294118,0.0406264493983098,"25_1_1_20170116223020576.jpg"
"3316",1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.285714285714286,0.419117647058824,0.0406264493983098,"11_0_0_20170110220657089.jpg"
"3317",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0714285714285714,0.5625,0.0406264493983098,"35_0_0_20170105161456219.jpg"
"3318",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.214285714285714,0.599264705882353,0.0406264493983098,"25_0_0_20170117133936015.jpg"
"3319",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.476190476190476,0.448529411764706,0.0406264493983098,"29_0_1_20170117105022445.jpg"
"3320",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.378676470588235,0.0406264493983098,"18_0_0_20170110231644037.jpg"
"3321",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.599264705882353,0.0406264493983098,"15_0_0_20170110223430616.jpg"
"3322",0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.523809523809524,0.639705882352941,0.0406264493983098,"24_1_0_20170117150817978.jpg"
"3324",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.214285714285714,0.426470588235294,0.0406264493983098,"26_1_0_20170116164911648.jpg"
"3325",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.30952380952381,0.492647058823529,0.0406264493983098,"32_1_0_20170117134817286.jpg"
"3326",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.691176470588235,0.0406264493983098,"32_1_0_20170116214615260.jpg"
"3327",1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.904761904761905,0.341911764705882,0.0406264493983098,"22_0_1_20170114030000815.jpg"
"3330",1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.580882352941177,0.0406264493983098,"24_0_0_20170116222408305.jpg"
"3331",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.492647058823529,0.0406264493983098,"26_1_0_20170117170417131.jpg"
"3333",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.547619047619048,0.301470588235294,0.0406264493983098,"1_1_1_20170109194654049.jpg"
"3334",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.448529411764706,0.0406264493983098,"10_1_0_20170109204931156.jpg"
"3335",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,1,0.0406264493983098,"28_1_0_20170116220923600.jpg"
"3336",0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.214285714285714,0.724264705882353,0.0406264493983098,"24_1_1_20170112234558855.jpg"
"3337",1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0714285714285714,0.327205882352941,0.0406264493983098,"26_0_1_20170117195724773.jpg"
"3339",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.523809523809524,0.533088235294118,0.0406264493983098,"9_0_0_20170110224545102.jpg"
"3340",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0476190476190476,0.617647058823529,0.0406264493983098,"16_1_1_20170112191148791.jpg"
"3341",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.738095238095238,0.617647058823529,0.0406264493983098,"32_0_0_20170117133447180.jpg"
"3343",0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.642857142857143,0.334558823529412,0.0406264493983098,"26_1_1_20170103181931657.jpg"
"3344",0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.198529411764706,0.0406264493983098,"26_1_1_20170112213032340.jpg"
"3345",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.617647058823529,0.0406264493983098,"22_0_1_20170113133350977.jpg"
"3347",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.333333333333333,0.352941176470588,0.0406264493983098,"20_0_0_20170117134248038.jpg"
"3349",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.333333333333333,0.547794117647059,0.0406264493983098,"32_1_1_20170116003223296.jpg"
"3350",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.261904761904762,0.639705882352941,0.0406264493983098,"3_1_0_20170104010100263.jpg"
"3351",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.357142857142857,0.661764705882353,0.0406264493983098,"31_1_0_20170113002019668.jpg"
"3353",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.452380952380952,0.518382352941177,0.0406264493983098,"29_0_0_20170117180854265.jpg"
"3354",0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.4375,0.0406264493983098,"22_1_1_20170104005441633.jpg"
"3355",1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.30952380952381,0.408088235294118,0.0406264493983098,"26_0_1_20170116205006069.jpg"
"3356",0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0714285714285714,0.301470588235294,0.0406264493983098,"26_1_1_20170112231645231.jpg"
"3357",1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.428571428571429,0.724264705882353,0.0406264493983098,"1_0_0_20170103210741492.jpg"
"3358",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.4375,0.0406264493983098,"32_1_1_20170116223034191.jpg"
"3359",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.238095238095238,0.283088235294118,0.0406264493983098,"30_0_1_20170117130035831.jpg"
"3362",0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0714285714285714,0.301470588235294,0.0406264493983098,"26_1_1_20170116165630173.jpg"
"3365",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0714285714285714,0.352941176470588,0.0406264493983098,"28_0_0_20170113210126785.jpg"
"3366",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.547794117647059,0.0406264493983098,"1_1_0_20170109190925628.jpg"
"3367",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.599264705882353,0.0406264493983098,"27_1_0_20170117120646100.jpg"
"3368",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.452380952380952,0.4375,0.0406264493983098,"29_1_0_20170104021759835.jpg"
"3369",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.452380952380952,0.294117647058824,0.0406264493983098,"18_1_0_20170109214042490.jpg"
"3370",0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.214285714285714,0.599264705882353,0.0406264493983098,"26_1_1_20170116153221266.jpg"
"3371",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.452380952380952,0.224264705882353,0.0406264493983098,"8_1_0_20170109205258890.jpg"
"3372",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.518382352941177,0.0406264493983098,"7_0_0_20170110215437740.jpg"
"3373",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.19047619047619,0.639705882352941,0.0406264493983098,"8_0_0_20170110222913531.jpg"
"3374",0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.268382352941176,0.0406264493983098,"28_1_0_20170117121841046.jpg"
"3376",1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.261904761904762,0.533088235294118,0.0406264493983098,"20_0_0_20170104230025073.jpg"
"3379",1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.216911764705882,0.0406264493983098,"34_0_0_20170117182618749.jpg"
"3381",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0714285714285714,0.661764705882353,0.0406264493983098,"32_0_1_20170117135943245.jpg"
"3382",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0714285714285714,0.426470588235294,0.0406264493983098,"26_1_1_20170117174033437.jpg"
"3383",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.404761904761905,0.327205882352941,0.0406264493983098,"26_0_1_20170117195949276.jpg"
"3384",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.452380952380952,0.5625,0.0406264493983098,"15_0_0_20170110232636744.jpg"
"3386",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.119047619047619,0.580882352941177,0.0406264493983098,"25_1_1_20170112235103240.jpg"
"3387",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.452380952380952,0.371323529411765,0.0406264493983098,"30_0_0_20170117134548302.jpg"
"3389",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.571428571428571,0.283088235294118,0.0406264493983098,"26_1_1_20170113000644330.jpg"
"3390",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.341911764705882,0.0406264493983098,"35_0_0_20170117104544995.jpg"
"3392",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.333333333333333,0.492647058823529,0.0406264493983098,"33_0_0_20170105164910285.jpg"
"3393",0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.261904761904762,0.580882352941177,0.0406264493983098,"12_1_0_20170109203709140.jpg"
"3394",0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.261904761904762,0.764705882352941,0.0406264493983098,"30_1_0_20170117181338019.jpg"
"3395",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.481617647058824,0.0406264493983098,"30_0_0_20170104202149570.jpg"
"3397",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.285714285714286,0.819852941176471,0.0406264493983098,"8_1_0_20170109203907694.jpg"
"3399",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.357142857142857,0.915441176470588,0.0406264493983098,"1_1_0_20170109194256082.jpg"
"3400",1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.191176470588235,0.0406264493983098,"21_0_1_20170117195323136.jpg"
"3401",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.595238095238095,0.224264705882353,0.0406264493983098,"29_0_1_20170117204407433.jpg"
"3402",0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.599264705882353,0.0406264493983098,"24_1_1_20170116200854756.jpg"
"3403",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.117647058823529,0.0406264493983098,"26_1_1_20170116023808283.jpg"
"3404",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.119047619047619,0.397058823529412,0.0406264493983098,"26_1_1_20170116232324000.jpg"
"3406",1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.209558823529412,0.0406264493983098,"24_0_1_20170103212749284.jpg"
"3407",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.833333333333333,0.283088235294118,0.0406264493983098,"32_1_1_20170113005606791.jpg"
"3409",0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.0476190476190476,0.242647058823529,0.0406264493983098,"6_1_1_20170114024747282.jpg"
"3410",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.30952380952381,0.639705882352941,0.0406264493983098,"32_0_0_20170113141839586.jpg"
"3411",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.19047619047619,0.724264705882353,0.0406264493983098,"32_0_0_20170112202940706.jpg"
"3412",1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.0238095238095238,0.691176470588235,0.0406264493983098,"1_0_0_20170109194400094.jpg"
"3413",0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0714285714285714,0.547794117647059,0.0406264493983098,"29_1_1_20170117022224947.jpg"
"3415",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.357142857142857,0.617647058823529,0.0406264493983098,"1_1_0_20170109191144250.jpg"
"3416",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.214285714285714,0.691176470588235,0.0406264493983098,"29_0_0_20170117120546242.jpg"
"3417",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.661764705882353,0.0406264493983098,"1_0_0_20161219191012803.jpg"
"3418",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.691176470588235,0.0406264493983098,"2_0_0_20170110224730142.jpg"
"3419",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.5,0.268382352941176,0.0406264493983098,"20_1_1_20170112231744071.jpg"
"3421",0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0476190476190476,0.617647058823529,0.0406264493983098,"14_1_0_20170109204200483.jpg"
"3422",1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.857142857142857,0.154411764705882,0.0406264493983098,"26_0_1_20170116234859005.jpg"
"3425",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.452380952380952,0.533088235294118,0.0406264493983098,"10_0_0_20170110220316298.jpg"
"3426",1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.0238095238095238,0.764705882352941,0.0406264493983098,"3_0_0_20170110212724938.jpg"
"3427",0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.595238095238095,0.533088235294118,0.0406264493983098,"20_1_1_20170112230742277.jpg"
"3428",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.380952380952381,0.724264705882353,0.0406264493983098,"3_1_0_20161219204203028.jpg"
"3429",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.833333333333333,0.492647058823529,0.0406264493983098,"28_0_1_20170113150932640.jpg"
"3430",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.166666666666667,0.378676470588235,0.0406264493983098,"3_0_0_20161219161157166.jpg"
"3431",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.357142857142857,0.764705882352941,0.0406264493983098,"34_0_0_20170117134854584.jpg"
"3435",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.661764705882353,0.0406264493983098,"32_0_1_20170117021627922.jpg"
"3438",1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.380952380952381,0.661764705882353,0.0406264493983098,"27_0_0_20170104194530608.jpg"
"3440",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.214285714285714,0.661764705882353,0.0406264493983098,"20_0_0_20170104230048181.jpg"
"3443",0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.30952380952381,0.378676470588235,0.0406264493983098,"26_1_1_20170112235923687.jpg"
"3444",1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.316176470588235,0.0406264493983098,"26_0_1_20170113151632526.jpg"
"3445",1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.459558823529412,0.0406264493983098,"26_0_1_20170116192814189.jpg"
"3447",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.691176470588235,0.0406264493983098,"20_0_1_20170113132703608.jpg"
"3449",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.389705882352941,0.0406264493983098,"26_0_1_20170116184632849.jpg"
"3450",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.285714285714286,0.518382352941177,0.0406264493983098,"32_1_0_20170103182609772.jpg"
"3451",0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.459558823529412,0.0406264493983098,"7_1_0_20170109204800702.jpg"
"3452",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.428571428571429,0.341911764705882,0.0406264493983098,"4_1_0_20170110213257550.jpg"
"3455",1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.547794117647059,0.0406264493983098,"3_0_1_20170110213455106.jpg"
"3457",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.428571428571429,0.4375,0.0406264493983098,"26_1_1_20170116232550099.jpg"
"3458",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.352941176470588,0.0406264493983098,"28_1_1_20170112234143831.jpg"
"3459",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.547619047619048,0.397058823529412,0.0406264493983098,"24_0_0_20170115230945548.jpg"
"3460",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.25,0.0406264493983098,"26_1_1_20170116232407502.jpg"
"3461",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.389705882352941,0.0406264493983098,"26_1_1_20170113011650632.jpg"
"3462",0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.595238095238095,0.360294117647059,0.0406264493983098,"26_1_1_20170112213253821.jpg"
"3464",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.571428571428571,0.371323529411765,0.0406264493983098,"4_1_1_20170109194530016.jpg"
"3465",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.5,0.397058823529412,0.0406264493983098,"1_1_1_20170103210044250.jpg"
"3466",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.452380952380952,0.0661764705882353,0.0406264493983098,"10_0_1_20170110220523360.jpg"
"3468",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.580882352941177,0.0406264493983098,"28_0_1_20170116212304502.jpg"
"3469",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.285714285714286,0.599264705882353,0.0406264493983098,"16_0_0_20170110232307970.jpg"
"3473",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.261904761904762,0.301470588235294,0.0406264493983098,"24_0_1_20170117130104056.jpg"
"3475",0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0714285714285714,0.408088235294118,0.0406264493983098,"24_1_0_20170116222814643.jpg"
"3476",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.357142857142857,0.661764705882353,0.0406264493983098,"30_1_0_20170116222711779.jpg"
"3480",1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.0238095238095238,0.518382352941177,0.0406264493983098,"32_0_0_20170117182416733.jpg"
"3483",0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.0238095238095238,0.448529411764706,0.0406264493983098,"25_1_0_20170103182309849.jpg"
"3486",0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.380952380952381,0.426470588235294,0.0406264493983098,"6_1_0_20170109193652525.jpg"
"3488",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.19047619047619,0.334558823529412,0.0406264493983098,"1_0_0_20161219204741557.jpg"
"3489",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.404761904761905,0.470588235294118,0.0406264493983098,"30_1_0_20170117131118803.jpg"
"3491",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.507352941176471,0.0406264493983098,"5_0_0_20170109193414770.jpg"
"3492",1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.19047619047619,0.4375,0.0406264493983098,"23_0_0_20170116221722978.jpg"
"3493",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0952380952380952,0.308823529411765,0.0406264493983098,"26_0_1_20170105183720623.jpg"
"3496",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.119047619047619,0.408088235294118,0.0406264493983098,"3_0_1_20170110213803097.jpg"
"3498",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.154411764705882,0.0406264493983098,"26_1_1_20170112235543761.jpg"
"3500",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.5,0.580882352941177,0.0406264493983098,"9_0_0_20170110220442681.jpg"
"3501",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.30952380952381,0.617647058823529,0.0406264493983098,"16_0_0_20170116235030195.jpg"
"3502",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.357142857142857,0.724264705882353,0.0406264493983098,"16_0_0_20170110231219975.jpg"
"3506",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.404761904761905,0.5625,0.0406264493983098,"30_1_0_20170105170137612.jpg"
