"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185"
1,1,0,1,21,22,4,4,21,0.54,0,23,4,25,15,20,20,10,10,1,6,5,4,6,7,2,6,7,2,6,152,2,64,60,25425,2,3,7,184,240,2,30,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,5,-1,10,20,15,20,15,20,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,5,9,8,7,-1,6,7,7,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,2,20,10,10,30,0,30,15,15,20,20,10,20,15,15,20,20,10,20,20,15,20,20,10,15,7,8,9,9,7,8,7,9,9,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,17,11,13,12,2,0.39,1,23,2,14,15,16,17,18,20,1,7,7,10,9,10,8,8,6,2,14,232,14,166,17,20100,2,1,2,44,260,2,111,9,9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,5,-1,40,12,18,12,6,12,60,5,5,20,5,5,30,15,10,20,20,5,9,8,7,10,7,9,9,10,7,7,5,8,9,6,8,4,5,7,2,-1,50,10,15,10,5,5,8,9,8,7,5,7,3,3,50,5,15,15,5,10,50,10,10,10,15,5,50,20,5,15,5,5,35,20,10,15,15,5,8,10,10,7,6,7,8,9,7,6,2,1,1,1,-1,50,10,15,10,5,10,60,10,15,5,5,5,50,5,5,10,25,5,45,10,5,5,30,5,8,9,9,7,7,8,7,9,6,6
1,1,0,0,1,10,7,-1,3,0.54,0,22,2,60,0,0,40,0,0,0,7,8,10,7,7,5,8,4,2,5,152,2,1,1,0,4,2,5,56,239,1,183,-1,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1,3,2,15,20,20,15,15,15,-1,-1,-1,-1,-1,-1,35,20,15,20,5,5,6,8,8,8,7,-1,-1,-1,-1,-1,7,8,7,8,5,6,7,5,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,1,-1,-1,-1,-1,-1,-1,19.44,16.67,13.89,22.22,11.11,16.67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,8,7,6,-1,-1,-1,-1,-1,1,1,0,-1,-1,15,20,20,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,7,7,7,-1,-1,-1,-1,-1
0,1,1,0,10,9,3,3,6,0.24,1,34,2,10,20,20,20,20,10,0,2,6,5,2,3,2,3,2,-1,9,32,11,149,19,9168,2,7,2,39,124,6,303,2,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2,3,-1,35,20,10,20,10,5,45,5,5,30,5,10,40,5,5,30,15,5,7,8,6,7,6,7,7,6,6,4,3,7,7,4,-1,5,5,3,0,5,40,20,15,20,0.5,4.5,7,8,7,7,7,4,3,1,-1,-1,-1,-1,-1,-1,40,10,10,20,0,0,50,10,10,25,0,5,25,15,5,25,20,0,7,6,6,7,6,7,7,7,5,5,1,1,1,1,-1,33,15,15,25,7,5,50,25,10,25,0,0,40,15,10,25,5,5,25,10,15,25,15,5,7,7,7,7,5,7,5,6,5,6
0,0,1,1,15,18,16,16,1,0.06,1,23,2,20,20,20,20,20,0,1,7,10,10,6,8,7,7,7,2,7,26,6,51,1,0,2,5,6,81,1,3,283,2,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,7,-1,20,15,20,20,10,15,30,10,20,20,10,10,15,15,20,20,15,15,7,9,8,9,8,7,9,9,7,7,7,9,8,8,7,6,8,7,2,-1,15,15,20,20,10,20,7,7,7,7,7,3,1,3,-1,-1,-1,-1,-1,-1,20,20,15,20,5,20,20,15,15,20,15,15,10,20,20,20,10,20,8,8,8,8,7,8,8,8,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,1,0,20,6,6,4,3,-0.46,0,25,1,10,15,35,15,10,15,0,4,6,6,6,7,6,5,4,2,10,88,6,84,38,18656,4,1,2,28,1,2,45,7,8,8,9,6,5,5,10,9,8,7,8,6,9,5,8,3,4,3,-1,40,20,20,20,0,0,30,20,20,10,0,20,20,20,20,10,10,20,7,7,9,9,9,7,8,8,9,9,5,8,7,-1,-1,7,6,10,0,6,8,8,7,8,6,7,7,8,9,8,9,7,1,3,40,20,20,20,0,0,30,20,20,10,10,10,30,20,10,10,10,20,20,20,20,10,15,15,7,8,9,9,9,7,7,8,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,1,19,15,2,2,10,0.04,0,24,4,25,26,15,10,9,15,1,6,5,8,6,7,3,7,5,2,10,132,14,223,17,20100,2,4,5,257,1,1,137,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,-1,20,20,10,20,10,20,20,10,10,10,20,30,30,20,10,10,10,20,7,8,9,8,7,8,7,8,9,6,5,5,5,5,5,5,5,-1,0,-1,9,9,7,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,0,1,14,18,3,3,1,0.02,0,24,6,20,10,25,20,10,15,1,7,8,7,8,7,6,6.5,6,2,15,10,11,191,3,11132,2,9,6,153,1,3,253,4,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,-1,12,25,25,8,15,15,15,15,15,15,25,15,30,5,10,25,5,25,7,10,6,8,8,7,9,7,4,8,6,10,9,8,6,6,7,7,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,1,1,7,16,13,4,10,0.27,1,23,2,16,16,16,18,18,16,0,8,8,7,7,6,7,8,0,2,11,213,8,1,1,0,2,1,2,126,69,2,9,2,7,5,5,6,7,7,7,1,3,7,2,5,6,4,6,2,2,5,-1,205.1,230.8,205.1,179.5,25.6,153.8,80,50,50,50,50,50,218.8,156.3,156.3,156.3,156.3,156.3,70,90,60,90,40,-10,-10,-10,-10,-10,7,7,9,7,6,5,7,4,0,3,190.5,214.3,214.3,166.7,95.2,119,80,90,90,70,30,7,3,3,-10,-10,-10,-10,-10,-10,195.1,219.5,219.5,170.7,73.2,122,90,70,70,80,60,70,166.7,166.7,166.7,166.7,166.7,166.7,80,90,90,60,30,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,0,1,19,15,9,10,6,-0.12,0,29,1,20,15,20,15,15,15,0,9,10,10,8,10,7,8,5,2,18,33,11,69,1,0,4,1,2,21,1,4,59,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,-1,15,20,20,15,15,15,20,15,15,20,15,15,20,20,15,15,15,15,7,9,8,10,7,8,9,9,8,8,8,9,9,8,7,7,7,5,0,3,8,9,9,9,9,8,8,9,9,8,8,9,3,3,15,15,20,20,15,15,15,20,20,15,15,15,20,15,15,20,15,15,20,15,15,20,15,15,8,8,8,7,7,7,8,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,0,1,14,18,17,17,13,0.32,0,24,6,20,10,25,20,10,15,1,7,8,8,8,7,7,7,7,2,8,206,11,12,1,0,2,7,7,37,30,4,227,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9,6,-1,10,20,27,23,15,5,50,0,5,20,5,20,35,10,10,25,10,10,7,9,7,9,7,6,10,10,7,10,8,10,9,9,7,8,8,6,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,2,-1,-1,-1,-1,-1,-1,15,15,25,30,10,5,25,10,10,10,35,10,45,2,13,25,3,12,7,9,9,7,7,6,10,9,6,9,0,1,0,-1,-1,10,10,30,30,10,0,50,5,10,20,10,5,50,10,10,10,10,10,60,10,10,10,5,5,7,9,8,8,6,7,10,8,7,8
0,0,0,1,2,16,18,-1,2,-0.05,1,25,4,25,20,25,20,10,0,0,8,10,10,7,8,4,5,1,2,11,223,4,1,1,0,4,1,2,152,1,2,259,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,0,50,0,50,0,0,0,-1,-1,-1,-1,-1,-1,95,0,0,5,0,0,7,5,9,9,7,-1,-1,-1,-1,-1,4,8,7,9,-1,6,5,5,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,2,-1,-1,-1,-1,-1,-1,75,10,15,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,5,9,9,9,-1,-1,-1,-1,-1,0,0,0,-1,-1,50,0,30,20,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,10,8,9,-1,-1,-1,-1,-1
0,0,0,1,11,21,20,20,20,0.52,1,25,2,60,20,0,20,0,0,0,7,8,7,8,-1,2,7,2,2,8,15,8,238,59,27100,2,4,6,153,1,2,258,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,6,-1,20,10,30,15,15,10,30,5,20,30,5,10,30,10,10,30,5,10,8,8,6,8,7,7,6,7,4,8,8,7,7,6,7,7,8,7,0,1,15,10,30,15,15,15,8,5,8,7,9,2,3,3,-1,-1,-1,-1,-1,-1,20,10,40,10,10,10,25,10,20,25,10,10,25,10,20,25,10,10,7,6,9,7,8,7,6,7,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,1,21,22,14,14,7,0.2,0,32,2,50,0,10,30,0,10,0,3,6,5,6,5,4,4,6,2,10,239,12,129,28,11311,3,5,3,153,1,3,313,11,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,6,-1,10,10,30,20,10,15,50,5,10,20,10,5,50,10,10,10,10,10,3,6,9,7,10,3,6,8,9,9,5,7,9,9,9,4,7,3,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,2,65,5,10,10,5,5,30,5,20,20,15,15,70,5,5,5,10,5,70,5,5,10,5,5,5,5,5,9,6,2,3,5,8,5,0,1,1,1,1,50,10,10,10,10,10,70,5,5,5,5,10,80,5,5,5,5,0,80,5,5,5,0,5,4,3,3,7,7,2,4,4,7,7
1,0,1,1,9,20,13,17,17,0.08,1,23,2,15.38,17.31,19.23,19.23,11.54,17.31,0,5,5,6,2,9,3,3,4,2,24,132,14,1,1,0,2,5,2,75,111,3,72,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,-1,238.1,238.1,238.1,238.1,23.8,23.8,100,100,100,100,100,100,166.7,166.7,166.7,166.7,166.7,166.7,60,60,60,60,60,-10,-10,-10,-10,-10,6,8,8,8,5,6,7,5,2,1,243.2,243.2,189.2,162.2,81.1,81.1,60,80,70,70,50,7,1,3,-10,-10,-10,-10,-10,-10,230.8,205.1,205.1,153.8,76.9,128.2,80,60,60,60,30,70,186,162.8,139.5,186,186,139.5,70,70,70,70,40,-10,-10,-10,-10,-10,3,2,0,-1,-1,189.2,216.2,216.2,162.2,108.1,108.1,-10,-10,-10,-10,-10,-10,80,80,80,80,80,80,60,50,50,70,70,-10,70,70,80,70,40,-10,-10,-10,-10,-10
1,1,0,1,17,14,8,8,5,0.14,0,28,3,30,20,25,15,10,0,1,7,8,8,8,8,7,7,6,2,6,92,10,171,1,15260,4,3,11,46,233,2,109,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5,-1,10,25,15,20,15,15,25,20,10,30,10,5,25,10,10,30,10,15,5,8,8,5,8,5,8,6,9,9,5,9,9,6,8,4,7,2,2,0,10,25,10,20,15,20,5,8,5,9,8,4,1,2,10,25,10,25,10,20,10,25,15,20,10,20,20,20,15,25,10,10,25,25,10,25,10,5,5,8,5,9,8,5,9,6,9,9,0,0,0,-1,-1,10,25,15,20,10,20,10,30,10,15,10,25,20,20,10,25,15,10,20,20,15,20,15,10,5,8,5,9,7,6,9,7,9,8
1,1,1,0,5,10,4,-1,6,-0.12,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,152,2,1,1,0,6,1,2,122,218,1,184,1,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,10,40,15,10,20,5,10,-1,-1,-1,-1,-1,-1,50,10,10,10,10,10,7,10,8,8,8,-1,-1,-1,-1,-1,6,10,8,8,8,8,8,4,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,3,-1,-1,-1,-1,-1,-1,50,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,10,8,8,8,-1,-1,-1,-1,-1,1,0,1,-1,-1,50,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,10,8,8,8,-1,-1,-1,-1,-1
0,0,0,1,7,16,6,6,6,0.33,1,29,2,19.57,10.87,19.57,19.57,19.57,10.87,1,9,9,8,8,7,6,8,7,2,12,133,14,1,1,0,2,1,3,175,1,1,168,9,5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,3,-1,145.5,163.6,181.8,181.8,163.6,163.6,80,60,70,80,90,60,238.1,142.9,166.7,190.5,142.9,119,90,100,100,100,80,-10,-10,-10,-10,-10,5,7,6,5,7,-1,5,6,0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,5,1,1,-10,-10,-10,-10,-10,-10,153.8,173.1,173.1,173.1,153.8,173.1,80,70,80,90,90,70,222.2,155.6,155.6,177.8,155.6,133.3,90,90,90,90,80,-10,-10,-10,-10,-10,2,2,1,2,-1,153.8,192.3,173.1,192.3,134.6,153.8,-10,-10,-10,-10,-10,-10,70,70,70,80,90,80,90,60,70,90,70,-10,120,90,90,120,80,-10,-10,-10,-10,-10
1,0,0,0,1,10,2,-1,10,0.17,1,23,2,30,5,15,40,5,5,1,7,8,7,9,8,8,7,7,1,10,168,14,1,1,0,2,4,5,2,169,1,336,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,15,15,15,40,10,5,-1,-1,-1,-1,-1,-1,45,10,15,20,5,5,6,8,10,6,9,-1,-1,-1,-1,-1,10,10,10,10,10,-1,10,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,35.71,3.57,10.71,28.57,3.57,17.86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,5,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,7,16,11,6,6,0.36,1,28,4,9.76,19.51,19.51,14.63,19.51,17.07,0,5,5,7,5,-1,4,4,4,2,12,20,11,1,1,0,4,2,2,100,1,3,238,4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,-1,162.8,209.3,186,186,139.5,116.3,80,70,70,90,50,70,177.8,155.6,155.6,177.8,200,133.3,70,80,60,90,80,-10,-10,-10,-10,-10,5,7,7,6,5,7,6,5,0,-1,184.2,184.2,184.2,157.9,131.6,157.9,60,70,80,60,70,6,1,2,-10,-10,-10,-10,-10,-10,195.1,219.5,170.7,146.3,122,146.3,90,70,60,80,80,70,175,200,125,175,125,200,60,80,90,50,80,-10,-10,-10,-10,-10,0,0,0,-1,-1,162.8,209.3,209.3,162.8,116.3,139.5,-10,-10,-10,-10,-10,-10,90,50,40,80,80,70,60,70,50,70,90,-10,60,80,90,50,70,-10,-10,-10,-10,-10
0,1,0,1,15,19,12,12,15,0.42,1,23,2,25,14,25,25,3,8,1,7,6,7,7,-1,-1,8,6,2,9,91,10,211,15,14493,2,5,9,174,249,3,107,2,7,5,8,10,10,10,10,6,8,9,6,10,10,8,10,9,8,7,-1,25,20,20,20,10,5,40,5,10,20,5,20,50,5,10,20,5,10,8,8,6,8,6,7,10,6,8,5,10,9,9,8,8,-1,6,5,2,-1,30,5,20,20,20,5,8,7,8,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,0,0,5,10,10,-1,4,0.72,1,21,2,20,15,20,15,12,18,0,4,6,6,5,4,2,3,5,2,5,224,4,1,1,0,2,8,2,135,140,1,220,2,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,2,0,35,15,5,30,15,0,-1,-1,-1,-1,-1,-1,60,5,0,20,0,15,2,9,9,7,9,-1,-1,-1,-1,-1,6,10,10,8,8,4,8,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,50,20,0,20,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,4,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,1,4,18,14,-1,4,0.31,0,25,1,30,15,20,20,0,5,1,6,9,9,6,5,7,5,1,2,11,50,11,1,1,0,4,3,2,59,1,4,159,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,10,20,20,10,20,20,-1,-1,-1,-1,-1,-1,25,20,10,20,10,15,8,8,8,8,8,-1,-1,-1,-1,-1,8,8,9,9,8,8,9,8,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,2,-1,-1,-1,-1,-1,-1,30,10,20,20,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,8,8,8,-1,-1,-1,-1,-1,0,1,0,-1,0,20,10,20,20,20,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,-1,-1,-1,-1,-1
1,1,0,0,1,10,5,-1,9,0.31,0,30,2,35,15,25,10,5,10,0,7,6,5,4,4,3,5,4,2,6,152,2,1,1,0,4,2,5,223,203,1,181,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,-1,-1,-1,-1,-1,-1,30,12,13,25,10,10,6,6,5,7,7,-1,-1,-1,-1,-1,7,7,8,7,7,7,8,7,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,11,21,11,11,10,0.7,1,24,2,22,14,30,10,14,10,0,3,5,6,6,6,2,6,2,2,10,194,11,169,49,15162,2,7,4,151,253,1,5,2,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,4,-1,24,16,28,14,8,10,25,13,11,23,13,15,25,18,11,18,23,5,7,6,7,10,8,5,6,9,6,7,6,5,4,5,3,6,5,4,0,9,25,15,15,20,5,20,7,8,9,7,7,6,1,2,-1,-1,-1,-1,-1,-1,25,15,20,20,5,15,25,10,10,25,15,15,25,15,15,20,20,5,7,6,8,7,8,6,5,7,7,5,1,1,1,1,-1,25,15,25,15,5,15,25,15,20,20,5,15,30,10,15,20,5,20,20,20,10,15,20,15,8,8,9,7,8,7,8,9,6,7
1,1,1,1,21,22,20,2,19,0.59,1,26,2,40,5,30,15,5,5,0,4,5,5,2,1,4,6,8,2,10,95,6,215,1,0,2,1,2,88,1,2,17,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,-1,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,8,9,8,9,9,8,9,7,6,6,8,7,8,8,-1,-1,7,6,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,40,5,20,30,5,0,25,15,20,20,10,10,25,15,20,20,10,10,30,20,15,25,5,5,8,9,9,8,8,8,8,7,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,0,1,21,22,8,8,7,0.55,1,26,2,25,25,25,13,12,0,0,7,7,7,6,-1,-1,7,5,2,10,239,12,111,54,25380,2,3,2,202,122,1,126,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,6,-1,10,30,20,15,15,10,20,10,20,20,20,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,8,7,8,8,8,5,8,4,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,2,10,20,5,40,5,20,10,20,20,20,15,15,20,20,10,20,10,20,25,10,15,20,10,20,7,10,8,9,8,7,10,8,9,8,0,2,1,1,-1,15,20,15,20,15,15,15,20,10,25,10,20,20,15,15,20,20,10,25,15,15,20,10,15,7,9,8,9,8,7,9,8,8,7
0,0,0,1,7,16,12,12,9,0.25,0,27,2,20.51,23.08,20.51,17.95,2.56,15.38,1,8,9,9,-1,-1,-1,7,5,2,11,221,14,1,1,0,4,2,4,59,1,3,258,2,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,5,-1,140,200,200,140,180,140,70,90,70,70,70,50,243.2,135.1,135.1,243.2,81.1,162.2,70,90,80,100,80,-10,-10,-10,-10,-10,6,8,8,7,-1,9,7,7,0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,4,3,3,-10,-10,-10,-10,-10,-10,166.7,187.5,187.5,145.8,166.7,145.8,60,90,70,80,70,60,232.6,139.5,162.8,209.3,116.3,139.5,80,70,90,80,80,-10,-10,-10,-10,-10,0,1,0,-1,-1,152.2,173.9,173.9,152.2,173.9,173.9,-10,-10,-10,-10,-10,-10,80,90,60,80,80,50,90,60,80,80,50,-10,70,80,90,90,80,-10,-10,-10,-10,-10
1,0,1,0,8,10,4,10,5,0.14,1,22,2,15.09,16.98,16.98,16.98,18.87,15.09,1,7,7,7,6,8,7,7,6,2,12,35,9,1,1,0,2,6,2,67,1,2,250,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,-1,204.5,204.5,204.5,181.8,181.8,22.7,80,70,60,50,40,50,90.9,204.5,181.8,159.1,204.5,159.1,70,70,60,70,80,-10,-10,-10,-10,-10,5,7,7,6,6,6,5,6,2,4,212.8,191.5,191.5,191.5,170.2,42.6,70,80,80,70,80,5,3,3,-10,-10,-10,-10,-10,-10,214.3,190.5,190.5,190.5,166.7,47.6,90,70,60,60,50,70,130.4,173.9,173.9,152.2,195.7,173.9,70,60,80,70,80,-10,-10,-10,-10,-10,0,0,0,-1,-1,209.3,209.3,186,186,162.8,46.5,-10,-10,-10,-10,-10,-10,90,70,60,70,30,50,70,80,90,80,90,-10,70,70,70,70,70,-10,-10,-10,-10,-10
0,0,1,1,12,14,11,11,5,0.5,0,21,2,25,25,15,15,10,10,0,5,7,7,6,8,6,7,6,2,16,221,14,48,1,0,6,3,2,150,1,2,12,2,9,2,7,8,6,4,2,2,2,6,7,3,7,6,8,8,8,6,-1,20,10,30,20,10,10,25,10,10,25,10,20,15,25,10,20,15,15,8,8,8,9,7,7,6,9,5,5,5,5,6,6,6,5,7,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,3,-1,-1,-1,-1,-1,-1,20,15,25,20,10,10,25,10,15,25,5,20,15,20,10,25,15,15,7,8,9,7,7,7,5,9,5,4,0,0,0,-1,-1,20,15,25,15,10,15,35,20,20,20,0,5,25,15,10,25,10,15,15,20,15,20,15,15,7,7,9,6,8,7,9,9,5,4
